
island Puget_Sound_group
latlon 56 26 17 N 132 14 30 W
latlon 56 22 34 N 132 12 42 W
latlon 56 21 16 N 132 10 29 W
latlon 56 21 5 N 132 7 21 W
latlon 56 22 48 N 132 7 38 W
latlon 56 24 53 N 132 11 40 W
latlon 56 27 47 N 132 12 21 W
latlon 56 29 27 N 132 15 15 W
latlon 56 30 31 N 132 18 39 W
latlon 56 32 6 N 132 21 47 W
latlon 56 37 42 N 132 19 27 W
latlon 56 37 57 N 132 22 25 W
latlon 56 36 29 N 132 27 19 W
latlon 56 37 26 N 132 31 1 W
latlon 56 38 15 N 132 34 19 W
latlon 56 40 14 N 132 32 19 W
latlon 56 40 37 N 132 29 56 W
latlon 56 41 43 N 132 29 32 W
latlon 56 43 53 N 132 32 0 W
latlon 56 44 47 N 132 29 7 W
latlon 56 46 3 N 132 29 11 W
latlon 56 46 43 N 132 26 3 W
latlon 56 47 53 N 132 25 33 W
latlon 56 47 15 N 132 27 7 W
latlon 56 46 39 N 132 30 54 W
latlon 56 45 30 N 132 32 54 W
latlon 56 48 50 N 132 42 5 W
latlon 56 51 50 N 132 47 46 W
latlon 56 53 13 N 132 48 38 W
latlon 56 54 9 N 132 50 31 W
latlon 56 55 16 N 132 52 39 W
latlon 56 57 9 N 132 52 59 W
latlon 56 59 17 N 132 56 34 W
latlon 56 59 45 N 132 55 9 W
latlon 56 59 9 N 132 50 47 W
latlon 56 58 14 N 132 47 4 W
latlon 56 59 48 N 132 46 59 W
latlon 57 1 46 N 132 49 3 W
latlon 57 5 33 N 132 48 55 W
latlon 57 4 9 N 132 52 19 W
latlon 57 1 27 N 132 54 27 W
latlon 57 2 51 N 132 57 36 W
latlon 57 3 19 N 133 2 13 W
latlon 57 5 16 N 133 7 58 W
latlon 57 5 25 N 133 11 14 W
latlon 57 8 36 N 133 9 30 W
latlon 57 9 20 N 133 8 1 W
latlon 57 9 57 N 133 12 9 W
latlon 57 8 3 N 133 13 45 W
latlon 57 6 59 N 133 16 29 W
latlon 57 7 31 N 133 22 21 W
latlon 57 8 36 N 133 25 59 W
latlon 57 11 23 N 133 32 11 W
latlon 57 13 37 N 133 31 25 W
latlon 57 15 39 N 133 30 33 W
latlon 57 17 31 N 133 28 35 W
latlon 57 17 5 N 133 24 22 W
latlon 57 17 32 N 133 19 32 W
latlon 57 17 29 N 133 14 49 W
latlon 57 18 59 N 133 10 3 W
latlon 57 20 15 N 133 5 56 W
latlon 57 20 6 N 133 11 32 W
latlon 57 19 30 N 133 15 37 W
latlon 57 19 50 N 133 19 41 W
latlon 57 20 21 N 133 24 17 W
latlon 57 22 22 N 133 28 28 W
latlon 57 24 36 N 133 25 20 W
latlon 57 25 18 N 133 21 33 W
latlon 57 26 11 N 133 23 2 W
latlon 57 25 55 N 133 27 26 W
latlon 57 27 30 N 133 30 32 W
latlon 57 29 26 N 133 31 24 W
latlon 57 32 43 N 133 31 0 W
latlon 57 34 54 N 133 28 58 W
latlon 57 34 3 N 133 33 0 W
latlon 57 34 57 N 133 37 11 W
latlon 57 36 27 N 133 38 43 W
latlon 57 38 24 N 133 39 7 W
latlon 57 39 53 N 133 39 45 W
latlon 57 42 23 N 133 39 22 W
latlon 57 43 4 N 133 34 18 W
latlon 57 41 10 N 133 31 24 W
latlon 57 40 25 N 133 27 9 W
latlon 57 39 18 N 133 23 14 W
latlon 57 36 45 N 133 16 30 W
latlon 57 35 8 N 133 11 44 W
latlon 57 36 10 N 133 10 41 W
